SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLT,AOD,STT_hour,STT_min,pas,num,route,DLY,DLY_RATE
2019,9,24,화,3,1,F1218,D,14,45,27460764.0,153832.5,F13,N,0.25591908948992087
2019,9,24,화,1,3,H1116,A,14,35,20324878.5,120780.0,H13,N,0.09449782989695925
2019,9,24,화,3,1,H1116,D,13,25,27460764.0,153832.5,H13,Y,0.5320503303714209
2019,9,24,화,3,1,H1129,A,20,15,27460764.0,153832.5,H13,N,0.10996831886479741
2019,9,24,화,1,3,H1129,D,19,5,20324878.5,120780.0,H13,N,0.37435423878225516
2019,9,24,화,1,3,H1154,A,13,30,20324878.5,120780.0,H13,N,0.0917711906267143
2019,9,24,화,3,1,H1154,D,12,20,27460764.0,153832.5,H13,N,0.22130573631576295
2019,9,24,화,3,2,H1515,A,18,0,27460764.0,153832.5,H23,N,0.11805004701511097
2019,9,24,화,2,3,H1515,D,17,5,7298338.5,47523.5,H23,N,0.20892326099130426
2019,9,24,화,6,3,H1852,A,9,5,2215820.0,13247.5,H36,N,0.07819751945102528
2019,9,24,화,3,6,H1852,D,7,55,27460764.0,153832.5,H36,N,0.3548150942245346
2019,9,24,화,3,6,I1553,A,12,5,27460764.0,153832.5,I36,N,0.0604439860280362
2019,9,24,화,6,3,I1553,D,10,55,2215820.0,13247.5,I36,N,0.2692530851720989
2019,9,24,화,2,3,I1568,A,20,0,7298338.5,47523.5,I23,N,0.14355722272558533
2019,9,24,화,3,2,I1568,D,19,5,27460764.0,153832.5,I23,Y,0.5677525400589131
2019,9,24,화,3,2,J1006,A,8,35,27460764.0,153832.5,J23,N,0.039288982708960245
2019,9,24,화,2,3,J1006,D,7,35,7298338.5,47523.5,J23,N,0.05540620040503631
2019,9,24,화,1,3,J1239,A,16,50,20324878.5,120780.0,J13,N,0.10807203663346136
2019,9,24,화,3,1,J1239,D,15,40,27460764.0,153832.5,J13,Y,0.6588718640687943
2019,9,24,화,3,1,J1260,A,20,0,27460764.0,153832.5,J13,N,0.07241256845946627
2019,9,24,화,1,3,J1260,D,18,50,20324878.5,120780.0,J13,N,0.2533712598883988
2019,9,24,화,1,3,A1902,A,7,50,20324878.5,120780.0,A13,N,0.015366742113041345
2019,9,24,화,3,1,A1902,D,6,40,27460764.0,153832.5,A13,N,0.03240785102470368
2019,9,24,화,1,3,A1924,A,13,45,20324878.5,120780.0,A13,N,0.10124777523666431
2019,9,24,화,3,1,A1924,D,12,35,27460764.0,153832.5,A13,N,0.1268122291742325
2019,9,24,화,1,3,A1950,A,17,0,20324878.5,120780.0,A13,N,0.06422343760049
2019,9,24,화,3,1,A1950,D,15,50,27460764.0,153832.5,A13,N,0.45821128601212696
2019,9,24,화,1,3,A1998,A,22,20,20324878.5,120780.0,A13,N,0.017875309479103034
2019,9,24,화,3,1,A1998,D,21,10,27460764.0,153832.5,A13,N,0.49259698756124004
2019,9,24,화,3,2,B1101,A,7,55,27460764.0,153832.5,B23,N,0.05107672572532671
2019,9,24,화,2,3,B1101,D,6,50,7298338.5,47523.5,B23,N,0.08147636033037992
2019,9,24,화,2,3,B1118,A,21,5,7298338.5,47523.5,B23,N,0.10307444118925174
2019,9,24,화,3,2,B1118,D,19,55,27460764.0,153832.5,B23,Y,0.517213983924055
2019,9,24,화,1,3,F1206,A,10,0,20324878.5,120780.0,F13,N,0.0495769618340416
2019,9,24,화,3,1,F1206,D,8,50,27460764.0,153832.5,F13,N,0.2820524561569177
2019,9,24,화,3,1,F1219,A,15,45,27460764.0,153832.5,F13,N,0.15487782154104004
2019,9,24,화,1,3,F1219,D,14,35,20324878.5,120780.0,F13,N,0.35422347070737953
2019,9,24,화,1,3,F1232,A,22,25,20324878.5,120780.0,F13,N,0.013704070694594466
2019,9,24,화,3,1,F1232,D,21,15,27460764.0,153832.5,F13,N,0.3658528764930034
2019,9,24,화,3,2,F1901,A,8,0,27460764.0,153832.5,F23,N,0.09814065631558465
2019,9,24,화,2,3,F1901,D,7,0,7298338.5,47523.5,F23,N,0.22698988335064815
2019,9,24,화,3,1,H1117,A,13,50,27460764.0,153832.5,H13,N,0.09004794776112397
2019,9,24,화,1,3,H1117,D,12,40,20324878.5,120780.0,H13,N,0.18551195048110675
2019,9,24,화,1,3,H1130,A,22,15,20324878.5,120780.0,H13,N,0.05859874270311757
2019,9,24,화,3,1,H1130,D,21,5,27460764.0,153832.5,H13,Y,0.509653464846862
2019,9,24,화,3,1,H1155,A,16,40,27460764.0,153832.5,H13,N,0.0741301266849016
2019,9,24,화,1,3,H1155,D,15,25,20324878.5,120780.0,H13,N,0.1847573657222033
2019,9,24,화,2,3,H1516,A,21,5,7298338.5,47523.5,H23,N,0.09884735256306004
2019,9,24,화,3,2,H1516,D,20,5,27460764.0,153832.5,H23,N,0.2962764948068584
2019,9,24,화,3,6,H1853,A,20,35,27460764.0,153832.5,H36,N,0.059092713512571504
2019,9,24,화,6,3,H1853,D,19,25,2215820.0,13247.5,H36,N,0.16568990621821858
2019,9,24,화,1,3,I1326,A,16,40,20324878.5,120780.0,I13,N,0.07666686919802954
2019,9,24,화,3,1,I1326,D,15,30,27460764.0,153832.5,I13,N,0.2763724662662382
2019,9,24,화,6,3,I1554,A,15,25,2215820.0,13247.5,I36,N,0.0852357284554322
2019,9,24,화,3,6,I1554,D,14,15,27460764.0,153832.5,I36,N,0.39961880975655106
2019,9,24,화,6,3,I1582,A,10,40,2215820.0,13247.5,I36,N,0.07194370180515497
2019,9,24,화,3,6,I1582,D,9,30,27460764.0,153832.5,I36,N,0.17714019821560903
2019,9,24,화,2,3,J1007,A,13,0,7298338.5,47523.5,J23,N,0.09796796726964227
2019,9,24,화,3,2,J1007,D,12,0,27460764.0,153832.5,J23,N,0.4731984846456237
2019,9,24,화,3,1,J1206,A,8,30,27460764.0,153832.5,J13,N,0.06450362468840286
2019,9,24,화,1,3,J1206,D,7,20,20324878.5,120780.0,J13,N,0.11629594544740969
2019,9,24,화,1,3,J1221,A,12,50,20324878.5,120780.0,J13,N,0.050899857839684724
2019,9,24,화,3,1,J1221,D,11,40,27460764.0,153832.5,J13,N,0.11414762530871334
2019,9,24,화,3,1,J1222,A,12,30,27460764.0,153832.5,J13,N,0.07415175888474118
2019,9,24,화,1,3,J1222,D,11,20,20324878.5,120780.0,J13,N,0.0922284322604823
2019,9,24,화,1,3,J1261,A,21,0,20324878.5,120780.0,J13,N,0.055776472143114035
2019,9,24,화,3,1,J1261,D,19,50,27460764.0,153832.5,J13,N,0.16861026600566273
2019,9,24,화,3,1,A1903,A,7,35,27460764.0,153832.5,A13,N,0.011065343258568556
2019,9,24,화,1,3,A1903,D,6,25,20324878.5,120780.0,A13,N,0.02900792951283393
2019,9,24,화,3,1,A1925,A,9,40,27460764.0,153832.5,A13,N,0.048274418251785224
2019,9,24,화,1,3,A1925,D,8,30,20324878.5,120780.0,A13,N,0.06746620061034159
2019,9,24,화,3,1,A1951,A,15,10,27460764.0,153832.5,A13,N,0.09027181169528506
2019,9,24,화,1,3,A1951,D,14,0,20324878.5,120780.0,A13,N,0.15811750162869598
2019,9,24,화,3,1,A1973,A,19,0,27460764.0,153832.5,A13,N,0.08685102155230778
2019,9,24,화,1,3,A1973,D,17,50,20324878.5,120780.0,A13,N,0.4250933985561621
2019,9,24,화,1,3,B1010,A,17,30,20324878.5,120780.0,B13,N,0.07025977702321584
2019,9,24,화,2,3,B1102,A,10,15,7298338.5,47523.5,B23,N,0.05060906016547847
2019,9,24,화,3,2,B1102,D,9,15,27460764.0,153832.5,B23,N,0.14129697910158437
2019,9,24,화,4,3,B1200,A,11,25,1993016.5,12843.5,B34,N,0.06104641044319949
2019,9,24,화,3,4,B1200,D,10,20,27460764.0,153832.5,B34,N,0.16600054483485757
2019,9,24,화,1,3,F1220,A,16,10,20324878.5,120780.0,F13,N,0.35534215108016287
2019,9,24,화,3,1,F1220,D,14,55,27460764.0,153832.5,F13,Y,0.8522467121402255
2019,9,24,화,3,1,F1233,A,20,55,27460764.0,153832.5,F13,N,0.09241569366006237
2019,9,24,화,1,3,F1233,D,19,45,20324878.5,120780.0,F13,Y,0.5359442232992585
2019,9,24,화,2,3,F1904,A,11,5,7298338.5,47523.5,F23,N,0.1394360599916172
2019,9,24,화,3,2,F1904,D,10,5,27460764.0,153832.5,F23,Y,0.69620475110454
2019,9,24,화,3,1,H1133,A,20,45,27460764.0,153832.5,H13,N,0.07708114130484203
2019,9,24,화,1,3,H1133,D,19,35,20324878.5,120780.0,H13,N,0.1815092989762892
2019,9,24,화,1,3,H1158,A,22,20,20324878.5,120780.0,H13,N,0.020721377713095384
2019,9,24,화,3,1,H1158,D,21,10,27460764.0,153832.5,H13,Y,0.5368745145777022
2019,9,24,화,2,3,H1522,A,9,0,7298338.5,47523.5,H23,N,0.025090340857599203
2019,9,24,화,3,2,H1522,D,8,0,27460764.0,153832.5,H23,N,0.1984997240356694
2019,9,24,화,3,2,H1525,A,17,55,27460764.0,153832.5,H23,N,0.11760411889756148
2019,9,24,화,2,3,H1525,D,16,55,7298338.5,47523.5,H23,N,0.3511897356865415
2019,9,24,화,6,3,H1854,A,18,45,2215820.0,13247.5,H36,N,0.10717407440950864
2019,9,24,화,3,6,H1854,D,17,20,27460764.0,153832.5,H36,N,0.1775135572715705
2019,9,24,화,1,3,I1328,A,18,0,20324878.5,120780.0,I13,N,0.08090777177600664
2019,9,24,화,3,1,I1328,D,16,45,27460764.0,153832.5,I13,N,0.4693506739276668
2019,9,24,화,3,6,I1583,A,12,35,27460764.0,153832.5,I36,N,0.03579985000759233
2019,9,24,화,6,3,I1583,D,11,25,2215820.0,13247.5,I36,N,0.09588122003060012
2019,9,24,화,3,2,J1008,A,11,10,27460764.0,153832.5,J23,N,0.11332422937688498
2019,9,24,화,2,3,J1008,D,10,10,7298338.5,47523.5,J23,N,0.2538005800343044
2019,9,24,화,3,1,J1208,A,9,10,27460764.0,153832.5,J13,N,0.061739866052856696
2019,9,24,화,1,3,J1208,D,8,0,20324878.5,120780.0,J13,N,0.06995769606463098
2019,9,24,화,1,3,J1223,A,13,10,20324878.5,120780.0,J13,N,0.039417991006520804
2019,9,24,화,3,1,J1223,D,12,0,27460764.0,153832.5,J13,N,0.19171301246828168
2019,9,24,화,3,1,J1242,A,16,10,27460764.0,153832.5,J13,N,0.032323974521048265
2019,9,24,화,1,3,J1242,D,15,0,20324878.5,120780.0,J13,N,0.12194144168211839
2019,9,24,화,1,3,A1904,A,9,5,20324878.5,120780.0,A13,N,0.02507656085810114
2019,9,24,화,3,1,A1904,D,7,55,27460764.0,153832.5,A13,N,0.06188194626217618
2019,9,24,화,3,1,A1927,A,11,0,27460764.0,153832.5,A13,N,0.029506744531426397
2019,9,24,화,3,1,A1953,A,15,10,27460764.0,153832.5,A13,N,0.18069729632997922
2019,9,24,화,1,3,A1953,D,14,5,20324878.5,120780.0,A13,N,0.2500039766936449
2019,9,24,화,1,3,A1980,A,20,10,20324878.5,120780.0,A13,N,0.030224595611308178
2019,9,24,화,3,1,A1980,D,19,0,27460764.0,153832.5,A13,N,0.08253657307188465
2019,9,24,화,3,1,B1010,D,16,20,27460764.0,153832.5,B13,N,0.2212233590217942
2019,9,24,화,2,3,B1104,A,11,40,7298338.5,47523.5,B23,N,0.047619441016024694
2019,9,24,화,3,2,B1104,D,10,40,27460764.0,153832.5,B23,N,0.39828023221443815
2019,9,24,화,3,2,B1133,A,8,55,27460764.0,153832.5,B23,N,0.03488934623401216
2019,9,24,화,2,3,B1133,D,7,55,7298338.5,47523.5,B23,N,0.048794287573867515
2019,9,24,화,3,4,B1201,A,9,40,27460764.0,153832.5,B34,N,0.0621676490745219
2019,9,24,화,4,3,B1201,D,8,35,1993016.5,12843.5,B34,N,0.07576953934329264
2019,9,24,화,3,1,F1207,A,9,20,27460764.0,153832.5,F13,N,0.06764438461409768
2019,9,24,화,1,3,F1207,D,8,10,20324878.5,120780.0,F13,N,0.047243615563190504
2019,9,24,화,3,1,F1221,A,16,50,27460764.0,153832.5,F13,N,0.10203194636275846
2019,9,24,화,1,3,F1221,D,15,40,20324878.5,120780.0,F13,N,0.1421655000376907
2019,9,24,화,1,3,F1252,A,10,15,20324878.5,120780.0,F13,N,0.06660178410319893
2019,9,24,화,3,1,F1252,D,9,5,27460764.0,153832.5,F13,N,0.16295684024266868
2019,9,24,화,3,1,H1101,A,7,35,27460764.0,153832.5,H13,N,0.02763794064513252
2019,9,24,화,1,3,H1101,D,6,25,20324878.5,120780.0,H13,N,0.0507477809002551
2019,9,24,화,1,3,H1118,A,15,10,20324878.5,120780.0,H13,N,0.09125263453986089
2019,9,24,화,3,1,H1118,D,14,0,27460764.0,153832.5,H13,N,0.23856513418353345
2019,9,24,화,1,3,H1134,A,22,30,20324878.5,120780.0,H13,N,0.011365831169128695
2019,9,24,화,3,1,H1134,D,21,20,27460764.0,153832.5,H13,N,0.4359351785183391
2019,9,24,화,3,8,H1601,A,11,5,27460764.0,153832.5,H38,N,0.05518816448252465
2019,9,24,화,8,3,H1601,D,10,15,1962567.0,13083.0,H38,N,0.09078313200141742
2019,9,24,화,3,1,I1311,A,11,35,27460764.0,153832.5,I13,N,0.04465002749387169
2019,9,24,화,1,3,I1311,D,10,25,20324878.5,120780.0,I13,N,0.0985475028274772
2019,9,24,화,1,3,I1330,A,18,10,20324878.5,120780.0,I13,N,0.04404726395210649
2019,9,24,화,3,1,I1330,D,17,0,27460764.0,153832.5,I13,N,0.2410831315607575
2019,9,24,화,3,6,I1557,A,17,10,27460764.0,153832.5,I36,N,0.06374220678840212
2019,9,24,화,6,3,I1557,D,16,0,2215820.0,13247.5,I36,N,0.39855127205473234
2019,9,24,화,6,3,I1584,A,11,55,2215820.0,13247.5,I36,N,0.05762429649422393
2019,9,24,화,3,6,I1584,D,10,45,27460764.0,153832.5,I36,N,0.22981117117718586
2019,9,24,화,1,3,J1243,A,17,20,20324878.5,120780.0,J13,N,0.055384626090235464
2019,9,24,화,3,1,J1243,D,16,10,27460764.0,153832.5,J13,N,0.16684971555355985
2019,9,24,화,3,1,J1262,A,20,20,27460764.0,153832.5,J13,N,0.08102472241143494
2019,9,24,화,1,3,J1262,D,19,10,20324878.5,120780.0,J13,N,0.2113309734957322
2019,9,24,화,3,9,A1199,A,16,50,27460764.0,153832.5,A39,N,0.06277763085014577
2019,9,24,화,9,3,A1199,D,16,0,590219.5,5008.0,A39,N,0.12949384003974349
2019,9,24,화,1,3,A1906,A,9,30,20324878.5,120780.0,A13,N,0.030295326623700474
2019,9,24,화,1,3,A1927,D,9,50,20324878.5,120780.0,A13,N,0.059253126873220936
2019,9,24,화,3,1,A1981,A,19,35,27460764.0,153832.5,A13,N,0.06514149410051244
2019,9,24,화,1,3,A1981,D,18,25,20324878.5,120780.0,A13,N,0.17997578355116564
2019,9,24,화,3,1,B1011,A,8,5,27460764.0,153832.5,B13,N,0.05577943223897531
2019,9,24,화,1,3,B1011,D,6,55,20324878.5,120780.0,B13,N,0.06124015571797277
2019,9,24,화,2,3,B1106,A,10,10,7298338.5,47523.5,B23,N,0.0532208527822635
2019,9,24,화,3,2,B1106,D,9,10,27460764.0,153832.5,B23,N,0.2506076781575019
2019,9,24,화,3,2,B1135,A,18,30,27460764.0,153832.5,B23,N,0.07018788772448341
2019,9,24,화,2,3,B1135,D,17,35,7298338.5,47523.5,B23,N,0.18709964035690524
2019,9,24,화,4,3,B1206,A,21,0,1993016.5,12843.5,B34,N,0.05059898128421275
2019,9,24,화,3,4,B1206,D,19,35,27460764.0,153832.5,B34,N,0.11973596533081328
2019,9,24,화,1,3,F1208,A,11,0,20324878.5,120780.0,F13,N,0.0659558542804233
2019,9,24,화,3,1,F1208,D,9,50,27460764.0,153832.5,F13,N,0.48064003250942816
2019,9,24,화,3,1,H1103,A,8,10,27460764.0,153832.5,H13,N,0.06604925197836369
2019,9,24,화,1,3,H1103,D,7,0,20324878.5,120780.0,H13,N,0.07611347090917042
2019,9,24,화,3,1,H1119,A,14,45,27460764.0,153832.5,H13,N,0.12001223154981222
2019,9,24,화,1,3,H1119,D,13,30,20324878.5,120780.0,H13,N,0.3820263419373895
2019,9,24,화,8,3,H1602,A,9,10,1962567.0,13083.0,H38,N,0.03822702369274727
2019,9,24,화,3,8,H1602,D,8,20,27460764.0,153832.5,H38,N,0.1157053951956457
2019,9,24,화,3,1,I1331,A,18,30,27460764.0,153832.5,I13,N,0.26377760259083755
2019,9,24,화,1,3,I1331,D,17,20,20324878.5,120780.0,I13,N,0.4516982286601076
2019,9,24,화,6,3,I1558,A,18,35,2215820.0,13247.5,I36,N,0.17353388389820412
2019,9,24,화,3,6,I1558,D,17,25,27460764.0,153832.5,I36,N,0.22771485697327462
2019,9,24,화,3,2,J1010,A,14,50,27460764.0,153832.5,J23,N,0.232168077188004
2019,9,24,화,2,3,J1010,D,13,50,7298338.5,47523.5,J23,Y,0.5601616949928306
2019,9,24,화,1,3,J1211,A,10,20,20324878.5,120780.0,J13,N,0.05800580239971422
2019,9,24,화,3,1,J1211,D,9,10,27460764.0,153832.5,J13,N,0.3919033142789957
2019,9,24,화,1,3,J1225,A,14,0,20324878.5,120780.0,J13,N,0.04634294553200895
2019,9,24,화,3,1,J1225,D,12,50,27460764.0,153832.5,J13,N,0.12160301492241261
2019,9,24,화,3,1,J1244,A,16,30,27460764.0,153832.5,J13,N,0.10202726866948546
2019,9,24,화,1,3,J1244,D,15,20,20324878.5,120780.0,J13,N,0.32763354116539267
2019,9,24,화,1,3,J1263,A,21,40,20324878.5,120780.0,J13,N,0.07636354302228837
2019,9,24,화,3,1,J1263,D,20,30,27460764.0,153832.5,J13,N,0.15514956808593755
2019,9,24,화,3,6,A1231,A,8,0,27460764.0,153832.5,A36,N,0.042726848878777576
2019,9,24,화,6,3,A1231,D,6,55,2215820.0,13247.5,A36,N,0.04770601625137839
2019,9,24,화,3,1,A1906,D,8,20,27460764.0,153832.5,A13,N,0.15747867503729282
2019,9,24,화,3,1,A1931,A,11,25,27460764.0,153832.5,A13,N,0.05409041995215135
2019,9,24,화,1,3,A1931,D,10,15,20324878.5,120780.0,A13,N,0.12949404714702276
2019,9,24,화,1,3,A1956,A,17,5,20324878.5,120780.0,A13,N,0.08850378913750359
2019,9,24,화,3,1,A1956,D,15,55,27460764.0,153832.5,A13,N,0.4666906746221627
2019,9,24,화,1,3,A1982,A,20,40,20324878.5,120780.0,A13,N,0.055189756608713614
2019,9,24,화,3,1,A1982,D,19,30,27460764.0,153832.5,A13,N,0.13670403120363625
2019,9,24,화,1,3,B1012,A,20,30,20324878.5,120780.0,B13,N,0.05735693292846688
2019,9,24,화,3,1,B1012,D,19,20,27460764.0,153832.5,B13,N,0.1337887340994637
2019,9,24,화,3,1,B1013,A,8,30,27460764.0,153832.5,B13,N,0.04794295686156216
2019,9,24,화,3,2,B1107,A,8,35,27460764.0,153832.5,B23,N,0.029700676572051343
2019,9,24,화,2,3,B1107,D,7,30,7298338.5,47523.5,B23,N,0.0337155142099857
2019,9,24,화,3,4,B1207,A,18,55,27460764.0,153832.5,B34,N,0.061454438972401146
2019,9,24,화,4,3,B1207,D,17,55,1993016.5,12843.5,B34,N,0.07334072835760912
2019,9,24,화,3,1,F1209,A,11,0,27460764.0,153832.5,F13,N,0.06021338754102948
2019,9,24,화,1,3,F1209,D,9,50,20324878.5,120780.0,F13,N,0.4144800153317424
2019,9,24,화,1,3,F1222,A,18,45,20324878.5,120780.0,F13,N,0.04501406381094796
2019,9,24,화,3,1,F1222,D,17,35,27460764.0,153832.5,F13,N,0.21404382804935185
2019,9,24,화,3,13,F1301,A,11,50,27460764.0,153832.5,F313,N,0.10313339362322554
2019,9,24,화,13,3,F1301,D,10,55,258776.5,1608.5,F313,N,0.49068008326563395
2019,9,24,화,1,3,H1104,A,10,55,20324878.5,120780.0,H13,N,0.053367145742742136
2019,9,24,화,3,1,H1104,D,9,45,27460764.0,153832.5,H13,N,0.21091044947451923
2019,9,24,화,1,3,H1120,A,17,35,20324878.5,120780.0,H13,N,0.10665383819248812
2019,9,24,화,3,1,H1120,D,16,25,27460764.0,153832.5,H13,N,0.3314177465094544
2019,9,24,화,2,3,H1504,A,11,45,7298338.5,47523.5,H23,N,0.05810056638093347
2019,9,24,화,3,2,H1504,D,10,45,27460764.0,153832.5,H23,N,0.34071304536546665
2019,9,24,화,3,8,H1605,A,19,20,27460764.0,153832.5,H38,N,0.05045877941905922
2019,9,24,화,8,3,H1605,D,18,30,1962567.0,13083.0,H38,N,0.05128519075920533
2019,9,24,화,1,3,I1312,A,14,45,20324878.5,120780.0,I13,N,0.05687953883354267
2019,9,24,화,3,1,I1312,D,13,35,27460764.0,153832.5,I13,N,0.22175186456165238
2019,9,24,화,1,3,I1332,A,19,0,20324878.5,120780.0,I13,N,0.13906719549272198
2019,9,24,화,3,1,I1332,D,17,45,27460764.0,153832.5,I13,Y,0.5241778199989655
2019,9,24,화,3,6,I1559,A,20,30,27460764.0,153832.5,I36,N,0.16781156054339672
2019,9,24,화,6,3,I1559,D,19,20,2215820.0,13247.5,I36,N,0.2961887940261278
2019,9,24,화,3,6,I1585,A,13,40,27460764.0,153832.5,I36,N,0.09036996458818311
2019,9,24,화,6,3,I1585,D,12,30,2215820.0,13247.5,I36,N,0.2722427558891497
2019,9,24,화,2,3,J1011,A,18,40,7298338.5,47523.5,J23,N,0.05300051001916204
2019,9,24,화,3,2,J1011,D,17,40,27460764.0,153832.5,J23,N,0.15212837857547445
2019,9,24,화,3,1,J1212,A,10,10,27460764.0,153832.5,J13,N,0.054058378678203074
2019,9,24,화,1,3,J1212,D,9,0,20324878.5,120780.0,J13,N,0.060464490956973954
2019,9,24,화,3,1,J1226,A,13,30,27460764.0,153832.5,J13,N,0.08476480551381997
2019,9,24,화,1,3,J1226,D,12,20,20324878.5,120780.0,J13,N,0.19205815567957632
2019,9,24,화,1,3,J1245,A,17,50,20324878.5,120780.0,J13,N,0.08386496560522017
2019,9,24,화,3,1,J1245,D,16,40,27460764.0,153832.5,J13,N,0.2141540878123932
2019,9,24,화,6,3,A1232,A,12,25,2215820.0,13247.5,A36,N,0.05092029799103995
2019,9,24,화,3,6,A1232,D,11,20,27460764.0,153832.5,A36,N,0.16413850200890961
2019,9,24,화,3,1,A1911,A,7,50,27460764.0,153832.5,A13,N,0.01032977606801295
2019,9,24,화,1,3,A1911,D,6,40,20324878.5,120780.0,A13,N,0.025332626709518545
2019,9,24,화,1,3,A1932,A,14,20,20324878.5,120780.0,A13,N,0.06493155256991338
2019,9,24,화,3,1,A1932,D,13,10,27460764.0,153832.5,A13,N,0.3270132892292476
2019,9,24,화,3,1,A1957,A,15,30,27460764.0,153832.5,A13,N,0.19388342713947368
2019,9,24,화,1,3,A1957,D,14,25,20324878.5,120780.0,A13,N,0.24205344414467875
2019,9,24,화,3,1,A1983,A,19,55,27460764.0,153832.5,A13,N,0.06323524388416868
2019,9,24,화,1,3,A1983,D,18,45,20324878.5,120780.0,A13,N,0.29661277293717564
2019,9,24,화,1,3,B1013,D,7,20,20324878.5,120780.0,B13,N,0.07765344697238992
2019,9,24,화,2,3,B1108,A,14,30,7298338.5,47523.5,B23,N,0.13437352409857814
2019,9,24,화,3,2,B1108,D,13,30,27460764.0,153832.5,B23,N,0.3635784798107422
2019,9,24,화,2,3,B1136,A,9,40,7298338.5,47523.5,B23,N,0.046713075671758975
2019,9,24,화,3,2,B1136,D,8,40,27460764.0,153832.5,B23,N,0.28854379995810653
2019,9,24,화,5,3,B1300,A,11,50,656660.0,6005.5,B35,N,0.0354449877801676
2019,9,24,화,3,5,B1300,D,10,50,27460764.0,153832.5,B35,N,0.14613536818404727
2019,9,24,화,1,3,F1210,A,12,45,20324878.5,120780.0,F13,N,0.15824594559501087
2019,9,24,화,3,1,F1210,D,11,35,27460764.0,153832.5,F13,Y,0.6337914260451852
2019,9,24,화,3,1,F1223,A,17,5,27460764.0,153832.5,F13,N,0.1367398800034113
2019,9,24,화,1,3,F1223,D,15,55,20324878.5,120780.0,F13,N,0.21968979283846907
2019,9,24,화,13,3,F1302,A,10,25,258776.5,1608.5,F313,N,0.10662307458523364
2019,9,24,화,3,13,F1302,D,9,30,27460764.0,153832.5,F313,N,0.366995371482333
2019,9,24,화,3,1,H1121,A,15,50,27460764.0,153832.5,H13,N,0.06185142067276777
2019,9,24,화,1,3,H1121,D,14,40,20324878.5,120780.0,H13,N,0.11671651961238534
2019,9,24,화,3,2,H1505,A,10,10,27460764.0,153832.5,H23,N,0.1707694676690252
2019,9,24,화,2,3,H1505,D,9,10,7298338.5,47523.5,H23,N,0.18622608968352475
2019,9,24,화,8,3,H1606,A,17,40,1962567.0,13083.0,H38,N,0.030331130728605694
2019,9,24,화,3,8,H1606,D,16,50,27460764.0,153832.5,H38,N,0.0844577261956384
2019,9,24,화,1,3,I1314,A,13,0,20324878.5,120780.0,I13,N,0.038430163439584275
2019,9,24,화,3,1,I1314,D,11,45,27460764.0,153832.5,I13,N,0.3016051615390696
2019,9,24,화,6,3,I1560,A,22,40,2215820.0,13247.5,I36,N,0.08012079380842296
2019,9,24,화,3,6,I1560,D,21,30,27460764.0,153832.5,I36,N,0.28453824599633737
2019,9,24,화,6,3,I1586,A,16,35,2215820.0,13247.5,I36,N,0.11891776130098115
2019,9,24,화,3,6,I1586,D,15,25,27460764.0,153832.5,I36,N,0.24024595778274935
2019,9,24,화,2,3,J1013,A,19,0,7298338.5,47523.5,J23,N,0.09538247344532641
2019,9,24,화,3,2,J1013,D,18,0,27460764.0,153832.5,J23,Y,0.574835632969658
2019,9,24,화,1,3,J1213,A,11,20,20324878.5,120780.0,J13,N,0.033974818067640106
2019,9,24,화,3,1,J1213,D,10,10,27460764.0,153832.5,J13,N,0.15415598843647937
2019,9,24,화,3,1,J1246,A,17,10,27460764.0,153832.5,J13,N,0.07955971205409021
2019,9,24,화,1,3,J1246,D,16,0,20324878.5,120780.0,J13,N,0.1334961446637981
2019,9,24,화,1,3,J1265,A,22,0,20324878.5,120780.0,J13,N,0.024786991791956814
2019,9,24,화,3,1,J1265,D,20,50,27460764.0,153832.5,J13,N,0.2798239285341482
2019,9,24,화,3,6,A1233,A,14,0,27460764.0,153832.5,A36,N,0.13966399128353457
2019,9,24,화,6,3,A1233,D,12,55,2215820.0,13247.5,A36,N,0.1929004617129075
2019,9,24,화,1,3,A1912,A,9,55,20324878.5,120780.0,A13,N,0.031091142539545383
2019,9,24,화,3,1,A1912,D,8,45,27460764.0,153832.5,A13,N,0.08759510318995004
2019,9,24,화,3,1,A1935,A,11,50,27460764.0,153832.5,A13,N,0.07056260057124612
2019,9,24,화,1,3,A1935,D,10,40,20324878.5,120780.0,A13,N,0.11220894962955959
2019,9,24,화,3,1,A1961,A,16,5,27460764.0,153832.5,A13,N,0.07952386296986555
2019,9,24,화,1,3,A1961,D,14,55,20324878.5,120780.0,A13,N,0.2537129777678753
2019,9,24,화,3,1,B1015,A,19,20,27460764.0,153832.5,B13,N,0.06593582109893152
2019,9,24,화,1,3,B1015,D,18,10,20324878.5,120780.0,B13,N,0.36878561952061273
2019,9,24,화,3,2,B1109,A,13,0,27460764.0,153832.5,B23,N,0.09306274301529352
2019,9,24,화,2,3,B1138,A,20,30,7298338.5,47523.5,B23,N,0.07982614403113453
2019,9,24,화,3,2,B1138,D,19,35,27460764.0,153832.5,B23,N,0.16647620456446027
2019,9,24,화,3,5,B1301,A,10,5,27460764.0,153832.5,B35,N,0.03760492599920859
2019,9,24,화,5,3,B1301,D,9,5,656660.0,6005.5,B35,N,0.03630649042637348
2019,9,24,화,3,1,F1211,A,12,5,27460764.0,153832.5,F13,N,0.04439369589443367
2019,9,24,화,1,3,F1211,D,10,55,20324878.5,120780.0,F13,N,0.07685238862647187
